machine_id,time_stamp,cpu_util,memory_util,mem_gps,mkpi,in_net,out_net,disk_io
079,172830,12.0,90,-1.11,-1.11,35.66,25.1,1
079,172950,28.0,91,-1.11,-1.11,35.66,25.1,2
079,173280,30.0,93,-1.11,-1.11,35.67,25.1,1
079,173310,34.0,93,-1.11,-1.11,35.67,25.1,1
079,173330,26.0,92,-1.11,-1.11,35.67,25.1,1
079,173460,20.0,89,-1.11,-1.11,35.67,25.1,2
079,173720,22.0,90,-1.11,-1.11,35.67,25.1,4
079,173780,36.0,90,-1.11,-1.11,35.68,25.11,3
079,173790,31.0,90,-1.11,-1.11,35.68,25.11,3
079,173800,31.0,90,-1.11,-1.11,35.68,25.11,3
079,173830,24.0,90,-1.11,-1.11,35.68,25.11,3
079,173870,26.0,90,-1.11,-1.11,35.68,25.11,3
079,173990,30.0,92,-1.11,-1.11,35.68,25.11,2
079,174140,34.0,92,-1.11,-1.11,35.68,25.11,3
079,174280,24.0,91,-1.11,-1.11,35.68,25.11,2
079,174340,24.0,92,-1.11,-1.11,35.69,25.11,1
079,174360,24.0,92,-1.11,-1.11,35.69,25.11,2
079,174430,27.0,93,-1.11,-1.11,35.69,25.11,2
079,174450,33.0,93,-1.11,-1.11,35.69,25.11,2
079,174530,56.0,94,-1.11,-1.11,35.69,25.11,2
079,174560,51.0,91,-1.11,-1.11,35.69,25.11,5
079,174660,37.0,93,-1.11,-1.11,35.69,25.11,3
079,174720,37.0,93,-1.11,-1.11,35.69,25.12,1
079,174780,36.0,93,-1.11,-1.11,35.69,25.12,4
079,174820,35.0,93,-1.11,-1.11,35.69,25.12,4
079,174920,28.0,87,-1.11,-1.11,35.7,25.12,5
079,174940,27.0,85,-1.11,-1.11,35.7,25.12,5
079,174960,27.0,85,-1.11,-1.11,35.7,25.12,3
079,175120,35.0,87,-1.11,-1.11,35.7,25.12,1
079,175130,32.0,86,-1.11,-1.11,35.7,25.12,1
079,175140,34.0,86,-1.11,-1.11,35.7,25.12,4
079,175240,31.0,87,-1.11,-1.11,35.7,25.12,4
079,175460,25.0,88,-1.11,-1.11,35.7,25.12,2
079,175490,21.0,87,-1.11,-1.11,35.7,25.12,2
079,175730,24.0,89,-1.11,-1.11,35.71,25.13,4
079,175780,19.0,87,-1.11,-1.11,35.71,25.13,2
079,175810,19.0,85,-1.11,-1.11,35.71,25.13,4
079,175890,21.0,86,-1.11,-1.11,35.71,25.13,4
079,176190,19.0,85,-1.11,-1.11,35.71,25.13,2
079,176390,18.0,86,-1.11,-1.11,35.71,25.13,1
079,176470,27.0,89,-1.11,-1.11,35.71,25.13,1
079,176600,33.0,91,-1.11,-1.11,35.72,25.13,3
079,176700,27.0,91,-1.11,-1.11,35.72,25.13,2
079,176760,22.0,90,-1.11,-1.11,35.72,25.13,3
079,176830,21.0,90,-1.11,-1.11,35.72,25.13,2
079,176840,25.0,90,-1.11,-1.11,35.72,25.13,2
079,176880,25.0,90,-1.11,-1.11,35.72,25.13,2
079,177100,23.0,89,-1.11,-1.11,35.72,25.13,2
079,177210,21.0,88,-1.11,-1.11,35.73,25.13,2
079,177310,25.0,88,-1.11,-1.11,35.73,25.13,3
079,177400,29.0,90,-1.11,-1.11,35.73,25.14,2
079,177510,37.0,92,-1.11,-1.11,35.73,25.14,1
079,177520,33.0,93,-1.11,-1.11,35.73,25.14,1
079,177530,41.0,91,-1.11,-1.11,35.73,25.14,1
079,177690,42.0,93,-1.11,-1.11,35.74,25.14,5
079,177710,39.0,94,-1.11,-1.11,35.74,25.14,5
079,177830,34.0,93,-1.11,-1.11,35.74,25.14,4
079,177940,35.0,90,-1.11,-1.11,35.74,25.14,6
079,177980,27.0,91,-1.11,-1.11,35.74,25.14,5
079,178060,27.0,91,-1.11,-1.11,35.74,25.14,10
079,178130,26.0,91,-1.11,-1.11,35.74,25.14,11
079,178210,33.0,92,-1.11,-1.11,35.74,25.14,3
079,178250,30.0,93,-1.11,-1.11,35.74,25.14,3
079,178340,27.0,92,-1.11,-1.11,35.74,25.14,3
079,178400,35.0,94,-1.11,-1.11,35.75,25.15,2
079,178490,29.0,91,-1.11,-1.11,35.75,25.15,2
079,178690,32.0,91,-1.11,-1.11,35.75,25.15,1
079,178770,37.0,90,-1.11,-1.11,35.75,25.15,2
079,178810,32.0,89,-1.11,-1.11,35.75,25.15,3
079,178940,28.0,90,-1.11,-1.11,35.75,25.15,5
079,179030,29.0,89,-1.11,-1.11,35.75,25.15,3
079,179150,27.0,90,-1.11,-1.11,35.75,25.15,2
079,179210,25.0,89,-1.11,-1.11,35.75,25.15,1
079,179420,25.0,87,-1.11,-1.11,35.76,25.15,2
079,179450,24.0,87,-1.11,-1.11,35.76,25.15,2
079,179480,25.0,86,-1.11,-1.11,35.76,25.15,4
079,179490,28.0,86,-1.11,-1.11,35.76,25.15,4
079,179580,21.0,86,-1.11,-1.11,35.76,25.15,6
079,179790,22.0,86,-1.11,-1.11,35.76,25.16,2
079,179820,21.0,86,-1.11,-1.11,35.76,25.16,2
079,179950,31.0,88,-1.11,-1.11,35.76,25.16,6
079,179970,29.0,89,-1.11,-1.11,35.76,25.16,6
079,180010,33.0,89,-1.11,-1.11,35.76,25.16,2
079,180040,37.0,89,-1.11,-1.11,35.76,25.16,2
079,180220,23.0,87,-1.11,-1.11,35.77,25.16,2
079,180260,26.0,87,-1.11,-1.11,35.77,25.16,4
079,180360,29.0,87,-1.11,-1.11,35.77,25.16,2
079,180430,43.0,87,-1.11,-1.11,35.77,25.16,4
079,180510,35.0,90,-1.11,-1.11,35.77,25.16,4
079,180730,41.0,92,-1.11,-1.11,35.77,25.16,10
079,180750,38.0,92,-1.11,-1.11,35.77,25.16,10
079,180780,30.0,91,-1.11,-1.11,35.78,25.16,3
079,180810,34.0,90,-1.11,-1.11,35.78,25.16,3
079,180860,30.0,89,-1.11,-1.11,35.78,25.16,3
079,181150,34.0,85,-1.11,-1.11,35.78,25.17,8
079,181430,29.0,87,-1.11,-1.11,35.78,25.17,5
079,181540,36.0,88,-1.11,-1.11,35.79,25.17,4
079,181670,23.0,87,-1.11,-1.11,35.79,25.17,2
079,181710,32.0,85,-1.11,-1.11,35.79,25.17,5
079,181870,28.0,87,-1.11,-1.11,35.79,25.17,3
079,182010,31.0,89,-1.11,-1.11,35.79,25.17,3
079,182050,29.0,89,-1.11,-1.11,35.79,25.17,5
079,182080,30.0,90,-1.11,-1.11,35.8,25.17,5
079,182110,27.0,89,-1.11,-1.11,35.8,25.17,8
079,182120,30.0,89,-1.11,-1.11,35.8,25.17,8
079,182280,27.0,88,-1.11,-1.11,35.8,25.18,17
079,182600,38.0,88,-1.11,-1.11,35.81,25.18,2
079,182630,26.0,87,-1.11,-1.11,35.81,25.18,2
079,182670,28.0,88,-1.11,-1.11,35.81,25.18,2
079,182730,31.0,88,-1.11,-1.11,35.81,25.18,3
079,182910,18.0,86,-1.11,-1.11,35.81,25.18,4
079,182990,21.0,86,-1.11,-1.11,35.81,25.18,2
079,183020,20.0,86,-1.11,-1.11,35.81,25.18,5
079,183030,19.0,85,-1.11,-1.11,35.81,25.18,5
079,183090,23.0,87,-1.11,-1.11,35.81,25.18,3
079,183120,19.0,86,-1.11,-1.11,35.81,25.18,3
079,183250,24.0,87,-1.11,-1.11,35.81,25.19,1
079,183270,21.0,87,-1.11,-1.11,35.81,25.19,1
079,183320,27.0,87,-1.11,-1.11,35.81,25.19,2
079,183420,26.0,88,-1.11,-1.11,35.82,25.19,2
079,183490,22.0,86,-1.11,-1.11,35.82,25.19,2
079,183500,22.0,86,-1.11,-1.11,35.82,25.19,2
079,183550,26.0,87,-1.11,-1.11,35.82,25.19,2
079,183600,30.0,89,-1.11,-1.11,35.82,25.19,2
079,183640,33.0,90,-1.11,-1.11,35.82,25.19,2
079,183670,30.0,90,-1.11,-1.11,35.82,25.19,2
079,183690,27.0,90,-1.11,-1.11,35.82,25.19,2
079,183720,27.0,90,-1.11,-1.11,35.82,25.19,7
079,183850,38.0,92,-1.11,-1.11,35.83,25.19,7
079,183880,31.0,92,-1.11,-1.11,35.83,25.19,7
079,183900,29.0,92,-1.11,-1.11,35.83,25.19,5
079,183940,29.0,94,-1.11,-1.11,35.83,25.19,5
079,184070,37.0,93,-1.11,-1.11,35.83,25.2,3
079,184170,25.0,89,-1.11,-1.11,35.83,25.2,5
079,184240,25.0,88,-1.11,-1.11,35.83,25.2,9
079,184330,27.0,88,-1.11,-1.11,35.84,25.2,3
079,184410,28.0,88,-1.11,-1.11,35.84,25.2,4
079,184480,26.0,87,-1.11,-1.11,35.84,25.2,4
079,184500,19.0,85,-1.11,-1.11,35.84,25.2,4
079,184580,33.0,87,-1.11,-1.11,35.84,25.2,3
079,184610,31.0,87,-1.11,-1.11,35.84,25.2,3
079,184620,32.0,87,-1.11,-1.11,35.84,25.2,2
079,184690,26.0,86,-1.11,-1.11,35.85,25.2,3
079,185290,27.0,86,-1.11,-1.11,35.85,25.21,3
079,185300,24.0,86,-1.11,-1.11,35.85,25.21,3
079,185320,20.0,86,-1.11,-1.11,35.85,25.21,3
079,185340,19.0,85,-1.11,-1.11,35.85,25.21,2
079,185350,20.0,85,-1.11,-1.11,35.85,25.21,2
079,185460,18.0,87,-1.11,-1.11,35.86,25.21,2
079,185570,24.0,88,-1.11,-1.11,35.86,25.21,2
079,185610,21.0,88,-1.11,-1.11,35.86,25.21,2
079,185670,23.0,87,-1.11,-1.11,35.86,25.21,2
079,185830,28.0,88,-1.11,-1.11,35.86,25.21,3
079,186020,31.0,90,-1.11,-1.11,35.87,25.21,4
079,186080,26.0,89,-1.11,-1.11,35.87,25.21,3
079,186110,22.0,88,-1.11,-1.11,35.87,25.22,3
079,186190,31.0,88,-1.11,-1.11,35.87,25.22,2
079,186340,20.0,87,-1.11,-1.11,35.87,25.22,6
079,186440,15.0,85,-1.11,-1.11,35.88,25.22,3
079,186550,31.0,90,-1.11,-1.11,35.88,25.22,2
079,186660,31.0,88,-1.11,-1.11,35.88,25.22,5
079,186680,27.0,88,-1.11,-1.11,35.88,25.22,5
079,186770,22.0,88,-1.11,-1.11,35.88,25.22,4
079,187050,26.0,92,-1.11,-1.11,35.89,25.22,5
079,187130,38.0,93,-1.11,-1.11,35.89,25.22,2
079,187210,26.0,89,-1.11,-1.11,35.89,25.23,5
079,187240,28.0,90,-1.11,-1.11,35.89,25.23,5
079,187280,29.0,89,-1.11,-1.11,35.89,25.23,5
079,187340,28.0,90,-1.11,-1.11,35.89,25.23,4
079,187350,24.0,90,-1.11,-1.11,35.89,25.23,4
079,187420,23.0,89,-1.11,-1.11,35.89,25.23,4
079,187430,23.0,88,-1.11,-1.11,35.89,25.23,4
079,187440,25.0,88,-1.11,-1.11,35.9,25.23,3
079,187460,31.0,89,-1.11,-1.11,35.9,25.23,3
079,187470,28.0,89,-1.11,-1.11,35.9,25.23,3
079,187580,26.0,89,-1.11,-1.11,35.9,25.23,3
079,187630,31.0,90,-1.11,-1.11,35.9,25.23,3
079,187870,36.0,93,-1.11,-1.11,35.91,25.23,4
079,188290,40.0,93,-1.11,-1.11,35.91,25.24,4
079,188420,29.0,92,-1.11,-1.11,35.92,25.24,5
079,188640,32.0,92,-1.11,-1.11,35.92,25.24,8
079,188780,38.0,91,-1.11,-1.11,35.93,25.25,4
079,189030,31.0,92,-1.11,-1.11,35.93,25.25,2
079,189060,30.0,92,-1.11,-1.11,35.94,25.25,4
079,189170,28.0,91,-1.11,-1.11,35.94,25.25,9
079,189250,28.0,91,-1.11,-1.11,35.94,25.25,5
079,189370,52.0,91,-1.11,-1.11,35.94,25.25,6
079,189710,34.0,92,-1.11,-1.11,35.95,25.26,5
079,189850,31.0,91,-1.11,-1.11,35.95,25.26,5
079,189870,28.0,90,-1.11,-1.11,35.95,25.26,5
079,189910,38.0,90,-1.11,-1.11,35.95,25.26,2
079,189930,34.0,89,-1.11,-1.11,35.95,25.26,2
079,189960,29.0,91,-1.11,-1.11,35.96,25.26,3
079,189980,30.0,91,-1.11,-1.11,35.96,25.26,3
079,190010,34.0,90,-1.11,-1.11,35.96,25.26,3
079,190030,31.0,90,-1.11,-1.11,35.96,25.26,3
079,190140,30.0,91,-1.11,-1.11,35.96,25.26,3
079,190370,28.0,91,-1.11,-1.11,35.96,25.26,3
079,190430,22.0,90,-1.11,-1.11,35.96,25.26,3
079,190540,29.0,88,-1.11,-1.11,35.96,25.26,3
079,190580,22.0,89,-1.11,-1.11,35.96,25.26,6
079,190620,22.0,89,-1.11,-1.11,35.97,25.27,6
079,190660,21.0,89,-1.11,-1.11,35.97,25.27,6
079,190670,23.0,89,-1.11,-1.11,35.97,25.27,6
079,190810,26.0,90,-1.11,-1.11,35.97,25.27,12
079,190980,54.0,93,-1.11,-1.11,35.97,25.27,4
079,191050,47.0,92,-1.11,-1.11,35.97,25.27,4
079,191540,25.0,88,-1.11,-1.11,35.99,25.27,9
079,191550,26.0,88,-1.11,-1.11,35.99,25.27,9
079,191640,36.0,90,-1.11,-1.11,35.99,25.27,9
079,191710,43.0,90,-1.11,-1.11,35.99,25.28,12
079,191850,28.0,87,-1.11,-1.11,35.99,25.28,11
079,191900,26.0,87,-1.11,-1.11,35.99,25.28,10
079,191910,25.0,86,-1.11,-1.11,35.99,25.28,10
079,191920,24.0,86,-1.11,-1.11,35.99,25.28,10
079,191950,26.0,86,-1.11,-1.11,35.99,25.28,9
079,192010,25.0,86,-1.11,-1.11,35.99,25.28,8
079,192020,28.0,86,-1.11,-1.11,35.99,25.28,8
079,192290,33.0,91,-1.11,-1.11,36.0,25.28,8
079,192320,37.0,89,-1.11,-1.11,36.0,25.28,4
079,192380,32.0,90,-1.11,-1.11,36.0,25.28,8
079,192390,34.0,90,-1.11,-1.11,36.0,25.28,8
079,192500,31.0,92,-1.11,-1.11,36.0,25.28,5
079,192590,25.0,89,-1.11,-1.11,36.0,25.28,3
079,192630,30.0,90,-1.11,-1.11,36.0,25.29,3
079,192660,28.0,89,-1.11,-1.11,36.0,25.29,4
079,192970,42.0,92,-1.11,-1.11,36.01,25.29,4
079,193000,40.0,92,-1.11,-1.11,36.01,25.29,4
079,193100,43.0,92,-1.11,-1.11,36.01,25.29,4
079,193210,43.0,93,-1.11,-1.11,36.01,25.29,8
079,193290,39.0,91,-1.11,-1.11,36.02,25.29,5
079,193330,34.0,86,-1.11,-1.11,36.02,25.29,6
079,193390,45.0,87,-1.11,-1.11,36.02,25.29,3
079,193830,40.0,91,-1.11,-1.11,36.03,25.3,4
079,193900,45.0,92,-1.11,-1.11,36.03,25.3,6
079,194120,44.0,91,-1.11,-1.11,36.04,25.3,6
079,194280,47.0,92,-1.11,-1.11,36.04,25.3,6
079,194860,53.0,94,-1.11,-1.11,36.06,25.31,11
079,195200,50.0,93,-1.11,-1.11,36.06,25.32,19
079,195280,54.0,94,-1.11,-1.11,36.07,25.32,3
079,195300,46.0,91,-1.11,-1.11,36.07,25.32,13
079,195360,47.0,89,-1.11,-1.11,36.07,25.32,10
079,195430,52.0,89,-1.11,-1.11,36.07,25.32,13
079,195470,40.0,89,-1.11,-1.11,36.07,25.32,13
079,195530,42.0,88,-1.11,-1.11,36.07,25.32,14
079,195550,46.0,89,-1.11,-1.11,36.07,25.32,6
079,195620,46.0,92,-1.11,-1.11,36.07,25.32,15
079,195650,55.0,91,-1.11,-1.11,36.07,25.32,15
079,195780,60.0,93,-1.11,-1.11,36.08,25.33,18
079,196010,73.0,92,-1.11,-1.11,36.09,25.33,13
079,196030,77.0,93,-1.11,-1.11,36.09,25.33,13
079,196050,84.0,93,-1.11,-1.11,36.09,25.33,13
079,196080,78.0,93,-1.11,-1.11,36.09,25.33,18
079,196100,79.0,93,-1.11,-1.11,36.09,25.33,18
079,196440,74.0,91,-1.11,-1.11,36.11,25.34,12
079,196500,71.0,91,-1.11,-1.11,36.11,25.34,4
079,196580,53.0,89,-1.11,-1.11,36.12,25.34,4
079,196850,55.0,92,-1.11,-1.11,36.12,25.34,12
079,196960,67.0,95,-1.11,-1.11,36.13,25.34,14
079,196990,72.0,97,-1.11,-1.11,36.13,25.34,17
079,197000,74.0,97,-1.11,-1.11,36.13,25.34,17
079,197060,73.0,96,-1.11,-1.11,36.13,25.35,17
079,197070,67.0,95,-1.11,-1.11,36.13,25.35,17
079,197140,65.0,95,-1.11,-1.11,36.13,25.35,14
079,197150,64.0,95,-1.11,-1.11,36.13,25.35,14
079,197210,54.0,87,-1.11,-1.11,36.14,25.35,18
079,197340,57.0,84,-1.11,-1.11,36.14,25.35,24
079,197430,45.0,84,-1.11,-1.11,36.14,25.35,16
079,197570,46.0,80,-1.11,-1.11,36.15,25.35,4
079,197600,42.0,80,-1.11,-1.11,36.15,25.35,5
079,197610,41.0,81,-1.11,-1.11,36.15,25.35,5
079,197820,48.0,83,-1.11,-1.11,36.15,25.36,9
079,197960,64.0,85,-1.11,-1.11,36.16,25.36,3
079,198270,53.0,84,-1.11,-1.11,36.16,25.36,9
079,198280,53.0,84,-1.11,-1.11,36.16,25.36,9
079,198400,44.0,83,-1.11,-1.11,36.17,25.36,8
079,198420,47.0,85,-1.11,-1.11,36.17,25.36,9
079,198430,46.0,85,-1.11,-1.11,36.17,25.36,9
079,198510,40.0,81,-1.11,-1.11,36.17,25.37,9
079,198520,40.0,82,-1.11,-1.11,36.17,25.37,9
079,198530,40.0,82,-1.11,-1.11,36.17,25.37,9
079,198580,45.0,83,-1.11,-1.11,36.17,25.37,15
079,198610,42.0,82,-1.11,-1.11,36.17,25.37,13
079,198680,50.0,83,-1.11,-1.11,36.17,25.37,13
079,198760,41.0,84,-1.11,-1.11,36.18,25.37,15
079,198860,48.0,87,-1.11,-1.11,36.18,25.37,17
079,198900,47.0,84,-1.11,-1.11,36.18,25.37,12
079,198980,52.0,86,-1.11,-1.11,36.18,25.37,17
079,199040,47.0,85,-1.11,-1.11,36.18,25.37,18
079,199240,41.0,83,-1.11,-1.11,36.19,25.38,14
079,199250,44.0,85,-1.11,-1.11,36.19,25.38,14
079,199350,44.0,87,-1.11,-1.11,36.19,25.38,9
079,199430,45.0,85,-1.11,-1.11,36.19,25.38,11
079,199470,46.0,85,-1.11,-1.11,36.19,25.38,12
079,199610,49.0,87,-1.11,-1.11,36.2,25.38,13
079,199660,46.0,86,-1.11,-1.11,36.2,25.38,12
079,199670,43.0,86,-1.11,-1.11,36.2,25.38,12
079,199990,46.0,86,-1.11,-1.11,36.2,25.39,9
079,200000,44.0,86,-1.11,-1.11,36.21,25.39,9
079,200040,48.0,86,-1.11,-1.11,36.21,25.39,15
079,200070,47.0,87,-1.11,-1.11,36.21,25.39,15
079,200170,65.0,88,-1.11,-1.11,36.21,25.39,9
079,200230,53.0,89,-1.11,-1.11,36.21,25.39,12
079,200350,52.0,87,-1.11,-1.11,36.22,25.39,7
079,200380,45.0,85,-1.11,-1.11,36.22,25.4,7
079,200440,52.0,85,-1.11,-1.11,36.22,25.4,9
079,200470,48.0,85,-1.11,-1.11,36.22,25.4,10
079,200570,40.0,87,-1.11,-1.11,36.22,25.4,8
079,200740,37.0,81,-1.11,-1.11,36.23,25.4,13
079,200880,42.0,79,-1.11,-1.11,36.23,25.4,21
079,200900,46.0,81,-1.11,-1.11,36.23,25.4,21
079,200940,39.0,80,-1.11,-1.11,36.23,25.4,31
079,201030,47.0,80,-1.11,-1.11,36.23,25.41,36
079,201320,39.0,80,-1.11,-1.11,36.24,25.41,11
079,201440,52.0,83,-1.11,-1.11,36.24,25.41,3
079,201830,51.0,82,-1.11,-1.11,36.25,25.42,5
079,201890,42.0,79,-1.11,-1.11,36.25,25.42,2
079,201930,43.0,79,-1.11,-1.11,36.25,25.42,11
079,202060,50.0,80,-1.11,-1.11,36.25,25.42,7
079,202130,36.0,80,-1.11,-1.11,36.25,25.42,5
079,202150,42.0,80,-1.11,-1.11,36.25,25.42,16
079,202240,37.0,80,-1.11,-1.11,36.25,25.42,16
079,202310,41.0,80,-1.11,-1.11,36.26,25.42,9
079,202420,45.0,77,-1.11,-1.11,36.26,25.42,5
079,202560,40.0,79,-1.11,-1.11,36.26,25.43,7
079,202770,55.0,86,-1.11,-1.11,36.26,25.43,6
079,202870,46.0,88,-1.11,-1.11,36.27,25.43,8
079,202880,42.0,87,-1.11,-1.11,36.27,25.43,8
079,202930,49.0,90,-1.11,-1.11,36.27,25.43,4
079,202990,50.0,89,-1.11,-1.11,36.27,25.43,4
079,203040,43.0,87,-1.11,-1.11,36.27,25.43,5
079,203070,44.0,86,-1.11,-1.11,36.27,25.43,5
079,203110,41.0,84,-1.11,-1.11,36.27,25.43,10
079,203260,43.0,83,-1.11,-1.11,36.27,25.44,14
079,203430,59.0,86,-1.11,-1.11,36.28,25.44,14
079,203470,45.0,86,-1.11,-1.11,36.28,25.44,18
079,203520,40.0,85,-1.11,-1.11,36.28,25.44,13
079,203530,40.0,84,-1.11,-1.11,36.28,25.44,13
079,203590,47.0,85,-1.11,-1.11,36.28,25.44,16
079,203700,46.0,87,-1.11,-1.11,36.28,25.44,10
079,203760,52.0,87,-1.11,-1.11,36.29,25.44,6
079,203780,47.0,87,-1.11,-1.11,36.29,25.44,6
079,203810,46.0,86,-1.11,-1.11,36.29,25.44,6
079,203880,38.0,85,-1.11,-1.11,36.29,25.45,9
079,204110,58.0,89,-1.11,-1.11,36.3,25.45,13
079,204170,59.0,89,-1.11,-1.11,36.3,25.45,12
079,204310,49.0,89,-1.11,-1.11,36.3,25.45,18
079,204440,56.0,86,-1.11,-1.11,36.3,25.45,15
079,204520,46.0,83,-1.11,-1.11,36.3,25.45,13
079,204550,43.0,82,-1.11,-1.11,36.3,25.46,10
079,204600,41.0,83,-1.11,-1.11,36.3,25.46,11
079,204640,47.0,83,-1.11,-1.11,36.31,25.46,11
079,204690,33.0,82,-1.11,-1.11,36.31,25.46,15
079,204770,36.0,85,-1.11,-1.11,36.31,25.46,14
079,204980,57.0,86,-1.11,-1.11,36.31,25.46,5
079,204990,36.0,86,-1.11,-1.11,36.31,25.46,5
079,205160,61.0,89,-1.11,-1.11,36.31,25.46,4
079,205240,60.0,90,-1.11,-1.11,36.31,25.46,6
079,205260,60.0,90,-1.11,-1.11,36.31,25.47,11
079,205300,54.0,87,-1.11,-1.11,36.32,25.47,11
079,205310,56.0,88,-1.11,-1.11,36.32,25.47,11
079,205410,54.0,90,-1.11,-1.11,36.32,25.47,5
079,205510,50.0,85,-1.11,-1.11,36.32,25.47,5
079,205550,51.0,87,-1.11,-1.11,36.33,25.47,5
079,205560,51.0,88,-1.11,-1.11,36.33,25.47,10
079,205570,59.0,88,-1.11,-1.11,36.33,25.47,10
079,205600,53.0,88,-1.11,-1.11,36.33,25.47,10
079,205720,48.0,90,-1.11,-1.11,36.33,25.47,8
079,205920,30.0,82,-1.11,-1.11,36.34,25.48,12
079,206040,40.0,81,-1.11,-1.11,36.34,25.48,8
079,206070,47.0,80,-1.11,-1.11,36.34,25.48,8
079,206200,51.0,83,-1.11,-1.11,36.34,25.48,5
079,206210,43.0,81,-1.11,-1.11,36.34,25.48,5
079,206620,41.0,85,-1.11,-1.11,36.35,25.48,7
079,206670,42.0,85,-1.11,-1.11,36.35,25.49,9
079,206680,45.0,86,-1.11,-1.11,36.35,25.49,9
079,206700,43.0,86,-1.11,-1.11,36.35,25.49,6
079,206820,56.0,87,-1.11,-1.11,36.36,25.49,9
079,206830,59.0,88,-1.11,-1.11,36.36,25.49,9
079,206840,56.0,88,-1.11,-1.11,36.36,25.49,9
079,207060,55.0,88,-1.11,-1.11,36.36,25.49,17
079,207270,40.0,83,-1.11,-1.11,36.36,25.49,13
079,207310,34.0,83,-1.11,-1.11,36.36,25.49,15
079,207340,33.0,84,-1.11,-1.11,36.36,25.49,15
079,207660,53.0,88,-1.11,-1.11,36.37,25.5,17
079,207780,45.0,85,-1.11,-1.11,36.37,25.5,22
079,207790,47.0,86,-1.11,-1.11,36.37,25.5,22
079,207800,42.0,85,-1.11,-1.11,36.37,25.5,22
079,207890,35.0,87,-1.11,-1.11,36.38,25.5,14
079,207950,36.0,90,-1.11,-1.11,36.38,25.5,14
079,207990,29.0,88,-1.11,-1.11,36.38,25.51,11
079,208040,36.0,90,-1.11,-1.11,36.38,25.51,5
079,208250,35.0,83,-1.11,-1.11,36.38,25.51,4
079,208320,31.0,83,-1.11,-1.11,36.38,25.51,6
079,208530,42.0,86,-1.11,-1.11,36.38,25.51,2
079,208630,46.0,87,-1.11,-1.11,36.39,25.52,2
079,208710,47.0,88,-1.11,-1.11,36.39,25.52,4
079,208720,46.0,88,-1.11,-1.11,36.39,25.52,4
079,208830,49.0,90,-1.11,-1.11,36.39,25.52,3
079,208920,51.0,89,-1.11,-1.11,36.39,25.52,8
079,208960,48.0,90,-1.11,-1.11,36.39,25.52,8
079,209010,53.0,89,-1.11,-1.11,36.39,25.52,4
079,209020,52.0,89,-1.11,-1.11,36.39,25.52,4
079,209120,64.0,88,-1.11,-1.11,36.4,25.52,6
079,209130,60.0,88,-1.11,-1.11,36.4,25.52,6
079,209160,55.0,89,-1.11,-1.11,36.4,25.52,11
079,209270,42.0,87,-1.11,-1.11,36.4,25.53,15
079,209470,34.0,87,-1.11,-1.11,36.4,25.53,12
079,209530,36.0,86,-1.11,-1.11,36.4,25.53,14
079,209600,40.0,89,-1.11,-1.11,36.4,25.53,17
079,209660,48.0,86,-1.11,-1.11,36.4,25.53,5
079,210160,41.0,88,-1.11,-1.11,36.42,25.54,17
079,210580,27.0,88,-1.11,-1.11,36.43,25.54,5
079,210720,44.0,90,-1.11,-1.11,36.43,25.54,10
079,210740,46.0,90,-1.11,-1.11,36.43,25.55,10
079,210810,42.0,90,-1.11,-1.11,36.43,25.55,7
079,210830,41.0,89,-1.11,-1.11,36.43,25.55,7
079,210930,43.0,90,-1.11,-1.11,36.43,25.55,15
079,210990,53.0,91,-1.11,-1.11,36.43,25.55,4
079,211070,44.0,89,-1.11,-1.11,36.44,25.55,4
079,211080,42.0,88,-1.11,-1.11,36.44,25.55,8
079,211140,35.0,87,-1.11,-1.11,36.44,25.55,10
079,211160,41.0,87,-1.11,-1.11,36.44,25.55,10
079,211180,42.0,88,-1.11,-1.11,36.44,25.55,10
079,211200,42.0,89,-1.11,-1.11,36.44,25.55,4
079,211290,47.0,89,-1.11,-1.11,36.44,25.55,9
079,211440,36.0,89,-1.11,-1.11,36.44,25.56,5
079,211470,34.0,90,-1.11,-1.11,36.44,25.56,5
079,211630,35.0,89,-1.11,-1.11,36.45,25.56,5
079,211770,40.0,90,-1.11,-1.11,36.45,25.56,5
079,211830,57.0,92,-1.11,-1.11,36.45,25.56,7
079,211870,50.0,91,-1.11,-1.11,36.45,25.56,14
079,211940,43.0,92,-1.11,-1.11,36.45,25.56,10
079,211990,40.0,90,-1.11,-1.11,36.45,25.56,12
079,212230,45.0,89,-1.11,-1.11,36.46,25.57,6
079,212250,35.0,89,-1.11,-1.11,36.46,25.57,6
079,212330,36.0,88,-1.11,-1.11,36.46,25.57,8
079,212340,37.0,88,-1.11,-1.11,36.46,25.57,8
079,212350,39.0,89,-1.11,-1.11,36.46,25.57,8
079,212360,46.0,90,-1.11,-1.11,36.46,25.57,8
079,212470,41.0,90,-1.11,-1.11,36.46,25.57,7
079,212570,47.0,93,-1.11,-1.11,36.46,25.57,8
079,212690,61.0,93,-1.11,-1.11,36.47,25.57,11
079,212910,47.0,94,-1.11,-1.11,36.47,25.58,11
079,213000,59.0,94,-1.11,-1.11,36.48,25.58,9
079,213040,55.0,93,-1.11,-1.11,36.48,25.58,9
079,213150,39.0,87,-1.11,-1.11,36.48,25.58,10
079,213230,39.0,88,-1.11,-1.11,36.48,25.58,8
079,213310,39.0,87,-1.11,-1.11,36.48,25.58,9
079,213330,40.0,88,-1.11,-1.11,36.48,25.58,9
